task_id,task,framework,fold,task_type,type,acc,auc,logloss,score
10101,blood-transfusion-service-center,AutoCompBoost Deep not tuned,10,binary,auc,0.783783783783784,0.743550051599587,,0.743550051599587
14965,bank-marketing,AutoCompBoost Deep not tuned,1,binary,auc,0.896505970809376,0.888446321705707,,0.888446321705707
14965,bank-marketing,AutoCompBoost Deep not tuned,2,binary,auc,0.896040698960407,0.896272074615425,,0.896272074615425
14965,bank-marketing,AutoCompBoost Deep not tuned,3,binary,auc,0.898473788984738,0.897542012190733,,0.897542012190733
14965,bank-marketing,AutoCompBoost Deep not tuned,4,binary,auc,0.899800928998009,0.900262955021575,,0.900262955021575
14965,bank-marketing,AutoCompBoost Deep not tuned,5,binary,auc,0.89758902897589,0.902251099552602,,0.902251099552602
14965,bank-marketing,AutoCompBoost Deep not tuned,6,binary,auc,0.89758902897589,0.889502776820181,,0.889502776820181
14965,bank-marketing,AutoCompBoost Deep not tuned,7,binary,auc,0.896040698960407,0.88412150387732,,0.88412150387732
14965,bank-marketing,AutoCompBoost Deep not tuned,8,binary,auc,0.896483078964831,0.909192202931383,,0.909192202931383
14965,bank-marketing,AutoCompBoost Deep not tuned,9,binary,auc,0.900906879009069,0.899995169923969,,0.899995169923969
14965,bank-marketing,AutoCompBoost Deep not tuned,10,binary,auc,0.896261888962619,0.907343278238898,,0.907343278238898
146606,higgs,AutoCompBoost Deep not tuned,1,binary,auc,0.697501274859766,0.762804957308669,,0.762804957308669
146606,higgs,AutoCompBoost Deep not tuned,2,binary,auc,0.687200407955125,0.751889329216853,,0.751889329216853
146606,higgs,AutoCompBoost Deep not tuned,3,binary,auc,0.681998980112188,0.745374782323177,,0.745374782323177
146606,higgs,AutoCompBoost Deep not tuned,4,binary,auc,0.690158082610913,0.760579075837335,,0.760579075837335
146606,higgs,AutoCompBoost Deep not tuned,5,binary,auc,0.698929117797042,0.770299508770852,,0.770299508770852
146606,higgs,AutoCompBoost Deep not tuned,6,binary,auc,0.70086690464049,0.766706896268156,,0.766706896268156
146606,higgs,AutoCompBoost Deep not tuned,7,binary,auc,0.703824579296277,0.768600130924311,,0.768600130924311
146606,higgs,AutoCompBoost Deep not tuned,8,binary,auc,0.689750127485977,0.757006291496691,,0.757006291496691
146606,higgs,AutoCompBoost Deep not tuned,9,binary,auc,0.68556858745538,0.753195986646422,,0.753195986646422
146606,higgs,AutoCompBoost Deep not tuned,10,binary,auc,0.708210096889342,0.777387387936446,,0.777387387936446
146818,Australian,AutoCompBoost Deep not tuned,1,binary,auc,0.840579710144928,0.953310696095076,,0.953310696095076
146818,Australian,AutoCompBoost Deep not tuned,2,binary,auc,0.840579710144928,0.884550084889643,,0.884550084889643
146818,Australian,AutoCompBoost Deep not tuned,3,binary,auc,0.811594202898551,0.888794567062818,,0.888794567062818
146818,Australian,AutoCompBoost Deep not tuned,4,binary,auc,0.797101449275362,0.913412563667233,,0.913412563667233
146818,Australian,AutoCompBoost Deep not tuned,5,binary,auc,0.840579710144928,0.918505942275042,,0.918505942275042
146818,Australian,AutoCompBoost Deep not tuned,6,binary,auc,0.884057971014493,0.970288624787776,,0.970288624787776
146818,Australian,AutoCompBoost Deep not tuned,7,binary,auc,0.855072463768116,0.885823429541596,,0.885823429541596
146818,Australian,AutoCompBoost Deep not tuned,8,binary,auc,0.898550724637681,0.92991452991453,,0.92991452991453
146818,Australian,AutoCompBoost Deep not tuned,9,binary,auc,0.869565217391304,0.952136752136752,,0.952136752136752
146818,Australian,AutoCompBoost Deep not tuned,10,binary,auc,0.797101449275362,0.921367521367521,,0.921367521367521
167120,numerai28.6,AutoCompBoost Deep not tuned,1,binary,auc,0.515261627906977,0.525851827752938,,0.525851827752938
167120,numerai28.6,AutoCompBoost Deep not tuned,2,binary,auc,0.530730897009967,0.533194747806897,,0.533194747806897
167120,numerai28.6,AutoCompBoost Deep not tuned,3,binary,auc,0.516818936877076,0.522599368488846,,0.522599368488846
167120,numerai28.6,AutoCompBoost Deep not tuned,4,binary,auc,0.516196013289037,0.520015819687301,,0.520015819687301
167120,numerai28.6,AutoCompBoost Deep not tuned,5,binary,auc,0.521802325581395,0.530828469020958,,0.530828469020958
167120,numerai28.6,AutoCompBoost Deep not tuned,6,binary,auc,0.513392857142857,0.524160338015595,,0.524160338015595
167120,numerai28.6,AutoCompBoost Deep not tuned,7,binary,auc,0.520141196013289,0.528847472308217,,0.528847472308217
167120,numerai28.6,AutoCompBoost Deep not tuned,8,binary,auc,0.519933554817276,0.526015339508393,,0.526015339508393
167120,numerai28.6,AutoCompBoost Deep not tuned,9,binary,auc,0.526162790697675,0.53356203061175,,0.53356203061175
167120,numerai28.6,AutoCompBoost Deep not tuned,10,binary,auc,0.51796096345515,0.526303550340049,,0.526303550340049
168335,MiniBooNE,AutoCompBoost Deep not tuned,1,binary,auc,0.901822095794572,0.956962306441152,,0.956962306441152
168335,MiniBooNE,AutoCompBoost Deep not tuned,2,binary,auc,0.904974244637503,0.963106457549179,,0.963106457549179
168335,MiniBooNE,AutoCompBoost Deep not tuned,3,binary,auc,0.903667256092873,0.960086785806831,,0.960086785806831
168335,MiniBooNE,AutoCompBoost Deep not tuned,4,binary,auc,0.906973168293996,0.96329690906083,,0.96329690906083
168335,MiniBooNE,AutoCompBoost Deep not tuned,5,binary,auc,0.904736275565124,0.961033901634483,,0.961033901634483
168335,MiniBooNE,AutoCompBoost Deep not tuned,6,binary,auc,0.879978471474704,0.940056399233954,,0.940056399233954
168335,MiniBooNE,AutoCompBoost Deep not tuned,7,binary,auc,0.919729355681993,0.967101178937258,,0.967101178937258
168335,MiniBooNE,AutoCompBoost Deep not tuned,8,binary,auc,0.904582500384438,0.962155162316175,,0.962155162316175
168335,MiniBooNE,AutoCompBoost Deep not tuned,9,binary,auc,0.911733046286329,0.965720905784582,,0.965720905784582
168335,MiniBooNE,AutoCompBoost Deep not tuned,10,binary,auc,0.886667691834538,0.944320368732686,,0.944320368732686
168337,guillermo,AutoCompBoost Deep not tuned,1,binary,auc,0.7175,0.758898958333333,,0.758898958333333
168337,guillermo,AutoCompBoost Deep not tuned,2,binary,auc,0.6975,0.723252083333333,,0.723252083333333
168337,guillermo,AutoCompBoost Deep not tuned,3,binary,auc,729,0.779898958333333,,0.779898958333333
168337,guillermo,AutoCompBoost Deep not tuned,4,binary,auc,717,0.761177083333333,,0.761177083333333
168337,guillermo,AutoCompBoost Deep not tuned,5,binary,auc,0.7025,0.752626041666667,,0.752626041666667
168337,guillermo,AutoCompBoost Deep not tuned,6,binary,auc,684,0.724836458333333,,0.724836458333333
168337,guillermo,AutoCompBoost Deep not tuned,7,binary,auc,0.7105,0.769104166666667,,0.769104166666667
168337,guillermo,AutoCompBoost Deep not tuned,8,binary,auc,0.7005,0.753077627111232,,0.753077627111232
168337,guillermo,AutoCompBoost Deep not tuned,9,binary,auc,0.6935,0.736119050519628,,0.736119050519628
168337,guillermo,AutoCompBoost Deep not tuned,10,binary,auc,0.7225,0.765806711585497,,0.765806711585497
168338,riccardo,AutoCompBoost Deep not tuned,1,binary,auc,0.8175,0.904310666666667,,0.904310666666667
168338,riccardo,AutoCompBoost Deep not tuned,2,binary,auc,0.8035,0.909504,,0.909504
168338,riccardo,AutoCompBoost Deep not tuned,3,binary,auc,0.8155,0.916898666666667,,0.916898666666667
168338,riccardo,AutoCompBoost Deep not tuned,4,binary,auc,0.75,0.591430666666667,,0.591430666666667
168338,riccardo,AutoCompBoost Deep not tuned,5,binary,auc,0.75,0.641268,,0.641268
168338,riccardo,AutoCompBoost Deep not tuned,6,binary,auc,0.8105,0.911950666666667,,0.911950666666667
168338,riccardo,AutoCompBoost Deep not tuned,7,binary,auc,0.75,0.565888666666667,,0.565888666666667
168338,riccardo,AutoCompBoost Deep not tuned,8,binary,auc,0.75,0.592867333333333,,0.592867333333333
168338,riccardo,AutoCompBoost Deep not tuned,9,binary,auc,0.8085,0.905413333333333,,0.905413333333333
168338,riccardo,AutoCompBoost Deep not tuned,10,binary,auc,0.75,0.622122,,0.622122
168908,christine,AutoCompBoost Deep not tuned,1,binary,auc,0.725092250922509,0.814204599610572,,0.814204599610572
168908,christine,AutoCompBoost Deep not tuned,2,binary,auc,0.719557195571956,0.800983102081943,,0.800983102081943
168908,christine,AutoCompBoost Deep not tuned,3,binary,auc,0.74169741697417,0.817091270543702,,0.817091270543702
168908,christine,AutoCompBoost Deep not tuned,4,binary,auc,0.712177121771218,0.780286216146294,,0.780286216146294
168908,christine,AutoCompBoost Deep not tuned,5,binary,auc,0.739852398523985,0.806892607671464,,0.806892607671464
168908,christine,AutoCompBoost Deep not tuned,6,binary,auc,0.725092250922509,0.797497310766466,,0.797497310766466
168908,christine,AutoCompBoost Deep not tuned,7,binary,auc,0.75830258302583,0.810746041039746,,0.810746041039746
168908,christine,AutoCompBoost Deep not tuned,8,binary,auc,0.723247232472325,0.807164935117986,,0.807164935117986
168908,christine,AutoCompBoost Deep not tuned,9,binary,auc,0.720887245841035,0.80729807298073,,0.80729807298073
168908,christine,AutoCompBoost Deep not tuned,10,binary,auc,0.687615526802218,0.781522481891486,,0.781522481891486
168911,jasmine,AutoCompBoost Deep not tuned,1,binary,auc,0.802675585284281,0.849395973154363,,0.849395973154363
168911,jasmine,AutoCompBoost Deep not tuned,2,binary,auc,0.765886287625418,0.856286353467562,,0.856286353467562
168911,jasmine,AutoCompBoost Deep not tuned,3,binary,auc,0.846153846153846,0.878680089485459,,0.878680089485459
168911,jasmine,AutoCompBoost Deep not tuned,4,binary,auc,0.775919732441472,0.812706935123043,,0.812706935123043
168911,jasmine,AutoCompBoost Deep not tuned,5,binary,auc,0.768456375838926,0.839196432593126,,0.839196432593126
168911,jasmine,AutoCompBoost Deep not tuned,6,binary,auc,0.802013422818792,0.843835863249403,,0.843835863249403
168911,jasmine,AutoCompBoost Deep not tuned,7,binary,auc,0.791946308724832,0.838115400207198,,0.838115400207198
168911,jasmine,AutoCompBoost Deep not tuned,8,binary,auc,0.768456375838926,0.834196657808207,,0.834196657808207
168911,jasmine,AutoCompBoost Deep not tuned,9,binary,auc,0.802013422818792,0.869690554479528,,0.869690554479528
168911,jasmine,AutoCompBoost Deep not tuned,10,binary,auc,0.781879194630873,0.862934102067475,,0.862934102067475
168912,sylvine,AutoCompBoost Deep not tuned,1,binary,auc,0.910331384015594,0.964889348249027,,0.964889348249027
168912,sylvine,AutoCompBoost Deep not tuned,2,binary,auc,0.935672514619883,0.975544139105058,,0.975544139105058
168912,sylvine,AutoCompBoost Deep not tuned,3,binary,auc,0.941520467836257,0.976790491245136,,0.976790491245136
168912,sylvine,AutoCompBoost Deep not tuned,4,binary,auc,0.941520467836257,0.974784168287938,,0.974784168287938
168912,sylvine,AutoCompBoost Deep not tuned,5,binary,auc,0.9453125,0.985549926757812,,0.985549926757812
168912,sylvine,AutoCompBoost Deep not tuned,6,binary,auc,0.92578125,0.974166870117188,,0.974166870117188
168912,sylvine,AutoCompBoost Deep not tuned,7,binary,auc,0.935546875,0.975906372070312,,0.975906372070312
168912,sylvine,AutoCompBoost Deep not tuned,8,binary,auc,0.91796875,0.967727661132812,,0.967727661132812
168912,sylvine,AutoCompBoost Deep not tuned,9,binary,auc,0.943359375,0.9757080078125,,0.9757080078125
168912,sylvine,AutoCompBoost Deep not tuned,10,binary,auc,0.953125,0.994857788085938,,0.994857788085938
189354,airlines,AutoCompBoost Deep not tuned,1,binary,auc,0.636682178015907,0.675283669182324,,0.675283669182324
189354,airlines,AutoCompBoost Deep not tuned,2,binary,auc,0.638424887372773,0.676773994104631,,0.676773994104631
189354,airlines,AutoCompBoost Deep not tuned,3,binary,auc,0.635792283876231,0.671774255160902,,0.671774255160902
189354,airlines,AutoCompBoost Deep not tuned,4,binary,auc,0.635915310170937,0.673751629464131,,0.673751629464131
189354,airlines,AutoCompBoost Deep not tuned,5,binary,auc,0.637009158663651,0.671302157518265,,0.671302157518265
189354,airlines,AutoCompBoost Deep not tuned,6,binary,auc,0.635062479142719,0.672011048302246,,0.672011048302246
189354,airlines,AutoCompBoost Deep not tuned,7,binary,auc,0.633950090845044,0.672754858659515,,0.672754858659515
189354,airlines,AutoCompBoost Deep not tuned,8,binary,auc,0.634079869479773,0.668664619691777,,0.668664619691777
189354,airlines,AutoCompBoost Deep not tuned,9,binary,auc,0.636304646075123,0.67238791962848,,0.67238791962848
189354,airlines,AutoCompBoost Deep not tuned,10,binary,auc,0.638103007156365,0.676129433844872,,0.676129433844872
189356,albert,AutoCompBoost Deep not tuned,1,binary,auc,0.667317279653843,0.726855277268226,,0.726855277268226
189356,albert,AutoCompBoost Deep not tuned,2,binary,auc,0.66602389239018,0.725400223509211,,0.725400223509211
189356,albert,AutoCompBoost Deep not tuned,3,binary,auc,0.669645376728436,0.72821333113003,,0.72821333113003
189356,albert,AutoCompBoost Deep not tuned,4,binary,auc,0.662096698335058,0.722312531700104,,0.722312531700104
189356,albert,AutoCompBoost Deep not tuned,5,binary,auc,0.668422537860973,0.728540176830518,,0.728540176830518
189356,albert,AutoCompBoost Deep not tuned,6,binary,auc,0.666658827955978,0.725057951084516,,0.725057951084516
189356,albert,AutoCompBoost Deep not tuned,7,binary,auc,0.667105634465243,0.724712061984445,,0.724712061984445
189356,albert,AutoCompBoost Deep not tuned,8,binary,auc,0.669363183143637,0.729850587906841,,0.729850587906841
189356,albert,AutoCompBoost Deep not tuned,9,binary,auc,0.664895118050983,0.723535706796716,,0.723535706796716
189356,albert,AutoCompBoost Deep not tuned,10,binary,auc,0.664801053522717,0.723554699319519,,0.723554699319519
3945,KDDCup09_appetency,AutoCompBoost not tuned,1,binary,auc,0.9822,0.735200043927987,,0.735200043927987
3945,KDDCup09_appetency,AutoCompBoost not tuned,2,binary,auc,0.9822,0.709537635072838,,0.709537635072838
3945,KDDCup09_appetency,AutoCompBoost not tuned,3,binary,auc,0.9822,0.723164462259682,,0.723164462259682
3945,KDDCup09_appetency,AutoCompBoost not tuned,4,binary,auc,0.9822,0.712111540476665,,0.712111540476665
3945,KDDCup09_appetency,AutoCompBoost not tuned,5,binary,auc,0.9822,0.749370251144529,,0.749370251144529
3945,KDDCup09_appetency,AutoCompBoost not tuned,6,binary,auc,0.9822,0.728204741019357,,0.728204741019357
3945,KDDCup09_appetency,AutoCompBoost not tuned,7,binary,auc,0.9822,0.76404723173614,,0.76404723173614
3945,KDDCup09_appetency,AutoCompBoost not tuned,8,binary,auc,0.9822,0.763758954330912,,0.763758954330912
3945,KDDCup09_appetency,AutoCompBoost not tuned,9,binary,auc,0.9822,0.71931618769147,,0.71931618769147
3945,KDDCup09_appetency,AutoCompBoost not tuned,10,binary,auc,0.9822,0.735829220804477,,0.735829220804477
3,kr-vs-kp,AutoCompBoost Deep not tuned,1,binary,auc,0.99375,0.999178114359516,,0.999178114359516
3,kr-vs-kp,AutoCompBoost Deep not tuned,2,binary,auc,0.975,0.992035536769598,,0.992035536769598
3,kr-vs-kp,AutoCompBoost Deep not tuned,3,binary,auc,0.984375,0.997964854604516,,0.997964854604516
3,kr-vs-kp,AutoCompBoost Deep not tuned,4,binary,auc,0.99375,0.999843450354193,,0.999843450354193
3,kr-vs-kp,AutoCompBoost Deep not tuned,5,binary,auc,0.984375,0.998825877656452,,0.998825877656452
3,kr-vs-kp,AutoCompBoost Deep not tuned,6,binary,auc,0.996875,1,,1
3,kr-vs-kp,AutoCompBoost Deep not tuned,7,binary,auc,0.981191222570533,0.997145444523191,,0.997145444523191
3,kr-vs-kp,AutoCompBoost Deep not tuned,8,binary,auc,0.981191222570533,0.998109045067759,,0.998109045067759
3,kr-vs-kp,AutoCompBoost Deep not tuned,9,binary,auc,0.978056426332288,0.998739363378506,,0.998739363378506
3,kr-vs-kp,AutoCompBoost Deep not tuned,10,binary,auc,0.984326018808778,0.997143870154428,,0.997143870154428
3945,KDDCup09_appetency,AutoCompBoost Deep not tuned,1,binary,auc,0.9822,0.693133277965766,,0.693133277965766
3945,KDDCup09_appetency,AutoCompBoost Deep not tuned,2,binary,auc,0.9822,0.721139656675338,,0.721139656675338
3945,KDDCup09_appetency,AutoCompBoost Deep not tuned,3,binary,auc,0.9822,0.748887500886565,,0.748887500886565
3945,KDDCup09_appetency,AutoCompBoost Deep not tuned,4,binary,auc,0.9822,0.704020325844984,,0.704020325844984
3945,KDDCup09_appetency,AutoCompBoost Deep not tuned,5,binary,auc,0.9822,0.754405954072374,,0.754405954072374
3945,KDDCup09_appetency,AutoCompBoost Deep not tuned,6,binary,auc,0.9822,0.70713761127851,,0.70713761127851
3945,KDDCup09_appetency,AutoCompBoost Deep not tuned,7,binary,auc,0.9822,0.735230930792834,,0.735230930792834
3945,KDDCup09_appetency,AutoCompBoost Deep not tuned,8,binary,auc,0.9822,0.746122554503876,,0.746122554503876
3945,KDDCup09_appetency,AutoCompBoost Deep not tuned,9,binary,auc,0.9822,0.730534983378292,,0.730534983378292
3945,KDDCup09_appetency,AutoCompBoost Deep not tuned,10,binary,auc,0.9822,0.704197639328357,,0.704197639328357
12,mfeat-factors,AutoCompBoost not tuned,1,multiclass,logloss,0.96,,0.1647720128,0.1647720128
12,mfeat-factors,AutoCompBoost not tuned,2,multiclass,logloss,0.955,,0.1911538008,0.1911538008
12,mfeat-factors,AutoCompBoost not tuned,3,multiclass,logloss,0.98,,0.1173799562,0.1173799562
12,mfeat-factors,AutoCompBoost not tuned,4,multiclass,logloss,0.965,,0.1967245457,0.1967245457
12,mfeat-factors,AutoCompBoost not tuned,5,multiclass,logloss,0.95,,0.2296685922,0.2296685922
12,mfeat-factors,AutoCompBoost not tuned,6,multiclass,logloss,0.955,,0.1809088792,0.1809088792
12,mfeat-factors,AutoCompBoost not tuned,7,multiclass,logloss,0.99,,0.1127075849,0.1127075849
12,mfeat-factors,AutoCompBoost not tuned,8,multiclass,logloss,0.975,,0.1330619769,0.1330619769
12,mfeat-factors,AutoCompBoost not tuned,9,multiclass,logloss,0.98,,0.1635506769,0.1635506769
12,mfeat-factors,AutoCompBoost not tuned,10,multiclass,logloss,0.945,,0.240936021,0.240936021
53,vehicle,AutoCompBoost not tuned,1,multiclass,logloss,0.7529411765,,0.7055396353,0.7055396353
53,vehicle,AutoCompBoost not tuned,2,multiclass,logloss,0.7411764706,,0.5764473779,0.5764473779
53,vehicle,AutoCompBoost not tuned,3,multiclass,logloss,0.7294117647,,0.5995780147,0.5995780147
53,vehicle,AutoCompBoost not tuned,4,multiclass,logloss,0.8235294118,,0.5555652189,0.5555652189
53,vehicle,AutoCompBoost not tuned,5,multiclass,logloss,0.8235294118,,0.4259124449,0.4259124449
53,vehicle,AutoCompBoost not tuned,6,multiclass,logloss,0.7882352941,,0.4673674926,0.4673674926
53,vehicle,AutoCompBoost not tuned,7,multiclass,logloss,0.8214285714,,0.4237866236,0.4237866236
53,vehicle,AutoCompBoost not tuned,8,multiclass,logloss,0.7619047619,,0.5037307111,0.5037307111
53,vehicle,AutoCompBoost not tuned,9,multiclass,logloss,0.7738095238,,0.4766859872,0.4766859872
53,vehicle,AutoCompBoost not tuned,10,multiclass,logloss,0.6785714286,,0.7243060168,0.7243060168
7593,covertype,AutoCompBoost not tuned,1,multiclass,logloss,0.695122371,,0.7740500871,0.7740500871
7593,covertype,AutoCompBoost not tuned,2,multiclass,logloss,0.6974114488,,0.77383255,0.77383255
7593,covertype,AutoCompBoost not tuned,3,multiclass,logloss,0.6940844392,,0.7778671594,0.7778671594
